pair,seen_at,obs_at,start_time,mins_to_start,fair1,fair2,quote1,quote2,limit_usd,version
rocha|f|schoen|p,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.21162112542475062,0.7883788745752495,0.24154589371980673,0.8154981549815498,350,3739080006
prata|v|stice|t,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.6030761395093069,0.39692386049069306,0.6309963099630996,0.425531914893617,350,3739079787
wang|y|zharkikh|m,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 06:07:00,47.0,0.9727105204649624,0.027289479535037586,0.9828267216211576,0.04310344827586207,450,3739082200
coppejans|k|mikrut|l,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 10:00:00,280.0,0.3291464873484519,0.6708535126515482,0.35335689045936397,0.6941896024464832,1050,3739079233
alhogbani|a|krajci|m,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.1740239518628306,0.8259760481371694,0.19880715705765406,0.8482549317147192,350,3739079233
adeshina|e|zelinskaya|d,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.5238095238095238,0.47619047619047616,0.5475113122171946,0.5,350,3739079875
goto|r|svendsen|j,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 17:00:00,700.0,0.4598083509103355,0.5401916490896644,0.4926108374384236,0.5726495726495727,225,3739079233
marques|d|murgett|f,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.2543612758880927,0.7456387241119073,0.2840909090909091,0.7732426303854876,350,3739079160
petrovic|a|wistrand|j,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.8662729087023788,0.1337270912976212,0.8910675381263616,0.1631321370309951,350,3739079160
agwi|m|barrera|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.4977678126548184,0.5022321873451816,0.5260663507109005,0.5305164319248826,350,3739079714
alarcon|l|koike|e,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 17:00:00,700.0,0.3853715850671897,0.6146284149328104,0.4184100418410042,0.646643109540636,225,3739079875
preston|j|pushkareva|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 17:00:00,700.0,0.5828362019686572,0.41716379803134285,0.6153846153846154,0.4504504504504505,225,3739079233
fellin|p|ouakaa|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.5611929164571219,0.43880708354287823,0.5850622406639003,0.4629629629629629,350,3739079787
ezzat|y|perelygina|e,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.3302398051873172,0.6697601948126828,0.35460992907801414,0.6932515337423313,350,3739079609
dencheva|r|mazzola|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 06:30:00,70.0,0.8851771258230325,0.11482287417696743,0.9053926206244087,0.13869625520110956,450,3739080155
arzhankin|a|ibrahim|k,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.8138377638338261,0.1861622361661739,0.8363338788870703,0.21097046413502107,350,3739079160
lu|j|yi|q,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 06:10:00,50.0,0.8820867176746966,0.11791328232530347,0.9024390243902439,0.14184397163120568,450,3739083384
delledera|f|lizunova|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.0915554856716153,0.9084445143283848,0.11441647597254004,0.9271137026239066,350,3739079875
hatouka|y|zanolini|c,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.5022727742318428,0.49772722576815714,0.5260663507109005,0.5215311004784688,350,3739080006
andreeva|m|sasnovich|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 10:30:00,310.0,0.8881371881463214,0.11186281185367869,0.9026290165530672,0.12820512820512822,1675,3739083604
george|b|torre|i,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.08645517028980416,0.9135448297101961,0.11402508551881414,0.9349381912817176,350,3739079160
castagnola|l|hrazdil|j,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.7716285548074991,0.22837144519250094,0.7946611909650925,0.2531645569620253,350,3739079931
milovanova|v|vaissaud|d,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.5524084678071083,0.44759153219289183,0.576271186440678,0.4716981132075471,350,3739079875
henning|p|silva|j,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.8168404147293936,0.18315958527060636,0.8435054773082943,0.21321961620469085,350,3739079048
hu|j|kopriva|v,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 06:30:00,70.0,0.026850672896456557,0.9731493271035435,0.0407000407000407,0.9823726423409131,375,3739079787
hansen|s|tupitsyna|e,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.05784496154209682,0.9421550384579033,0.0782472613458529,0.9574829931972789,350,3739079270
girolami|t|kovackova|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.19633591561828026,0.8036640843817198,0.22123893805309736,0.826388888888889,350,3739079931
duhan|c|elsayed|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.4059564945462902,0.5940435054537099,0.4291845493562232,0.6168582375478928,350,3739079337
ehab|m|senn|n,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.39641179069625493,0.6035882093037451,0.42016806722689076,0.626865671641791,350,3739080006
anthrop|j|tabacco|f,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.5233843706872944,0.4766156293127054,0.5515695067264574,0.504950495049505,350,3739079714
fondriest|m|singh|k,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.11357350748358329,0.8864264925164168,0.13736263736263735,0.9065420560747663,350,3739079931
akli|a|knutson|g,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:30:00,370.0,0.35333642353016753,0.6466635764698324,0.37735849056603776,0.66996699669967,600,3739083557
cakarevic|s|maines|n,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.7574701311792226,0.24252986882077748,0.7807017543859649,0.267379679144385,350,3739079160
abouelsaad|h|lim|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.2512414537379262,0.7487585462620739,0.27624309392265195,0.7722095671981777,350,3739079714
jiang|z|wang|w,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 05:14:00,-6.0,0.8240343225703319,0.1759656774296679,0.8463901689708141,0.2008032128514056,450,3739084957
arnaboldi|f|moeller|m,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:30:00,370.0,0.2920662096338404,0.7079337903661596,0.3164556962025316,0.7311827956989247,150,3739079931
golovina|m|wildgruber|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.9488793109351442,0.051120689064855736,0.9632892804698973,0.07077140835102619,350,3739079875
carboni|l|pennaforti|g,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.6900191168797116,0.30998088312028815,0.7134670487106016,0.33444816053511706,350,3739080020
poritskyy|a|zakaria|f,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.05842086883929285,0.9415791311607071,0.07886435331230283,0.9569707401032703,350,3739079160
longueville|r|szabo|b,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.34488705731881736,0.6551129426811827,0.36900369003690037,0.6784565916398714,350,3739079931
fernandez|l|parks|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 12:00:00,400.0,0.7451471623871453,0.2548528376128548,0.7572815533980582,0.267379679144385,5000,3739083266
prizmic|d|sanchis|d,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 08:30:00,190.0,0.9282360741531934,0.07176392584680652,0.9451453647833242,0.09337068160597571,225,3739079160
kravchenko|g|tabacco|g,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.5233843706872944,0.4766156293127054,0.5515695067264574,0.504950495049505,350,3739079270
friberg|k|vinciguerra|w,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 12:00:00,400.0,0.7225879183075096,0.27741208169249054,0.7542997542997544,0.3115264797507788,225,3739077934
morais|d|poullain|l,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.1888164243789921,0.811183575621008,0.2188183807439825,0.8379254457050244,350,3739080020
taberner|c|wiskandt|m,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 12:00:00,400.0,0.689049141388521,0.3109508586114788,0.7126436781609194,0.33557046979865773,1050,3739078658
faucon|r|nouchakis|g,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.9400883551790469,0.05991164482095314,0.9556737588652482,0.08051529790660225,350,3739079233
biro|m|safta|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 07:00:00,100.0,0.6466635764698324,0.35333642353016753,0.66996699669967,0.37735849056603776,450,3739079931
feng|e|gibson|s,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 06:00:00,40.0,0.41631998080545846,0.5836800191945416,0.4424778761061947,0.609375,500,3739083208
lorusso|l|waldner|n,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.5453511946446948,0.4546488053553053,0.5689655172413793,0.47846889952153115,350,3739079609
marino|p|vanshelboim|e,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.291686971365334,0.7083130286346659,0.3164556962025316,0.7319034852546916,350,3739079787
rabl|l|samir|s,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.21027564987735867,0.7897243501226414,0.23529411764705882,0.8127340823970036,350,3739079160
gormaz|l|pieri|j,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 12:30:00,430.0,0.8332844214869689,0.16671557851303107,0.8554913294797688,0.19157088122605365,450,3739083274
jubb|p|lanik|t,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.9082385111054045,0.09176148889459544,0.9269539810080349,0.11467889908256883,350,3739079787
crisostomo|g|michalski|d,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.037263678421497665,0.9627363215785023,0.05497526113249038,0.9748932965101682,350,3739079160
garcia|a|giaccio|j,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.08956372270507892,0.9104362772949212,0.11235955056179775,0.9289772727272728,350,3739079565
sacco|f|snigireva|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.7443903687534407,0.2556096312465593,0.7674418604651163,0.2801120448179272,350,3739079609
bulgaru|m|koning|l,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.3239433482945176,0.6760566517054821,0.35335689045936397,0.7041420118343195,350,3739079048
baker|b|maxted|l,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 11:00:00,340.0,0.2260134949277994,0.7739865050722006,0.2557544757033248,0.8011928429423458,350,3739079714
ferrari|g|seghetti|s,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.7721536764844328,0.2278463235155675,0.7950819672131147,0.25252525252525254,350,3739079875
ceuca|a|hrabavets|u,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.598062922474078,0.40193707752592206,0.6212121212121212,0.425531914893617,350,3739079160
johns|g|rapagnetta|d,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 10:30:00,310.0,0.4977678126548184,0.5022321873451816,0.5260663507109005,0.5305164319248826,350,3739081467
efremova|a|sedysheva|a,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.5787457279961594,0.4212542720038407,0.601593625498008,0.4444444444444444,350,3739079714
lizarazo|y|pistola|i,2026-09-23 05:19:59,2026-09-23 05:15:18,2026-09-23 09:00:00,220.0,0.30346054311059395,0.6965394568894061,0.3278688524590164,0.7198879551820728,350,3739079875
barsukov|n|han|s,2026-09-23 05:19:59,2026-09-23 05:12:05,2026-09-23 05:13:00,-7.0,0.7207837216090557,0.27921627839094426,0.7442455242966751,0.303951367781155,450,3739083810
baez|s|brooksby|j,2026-09-23 05:19:59,2026-09-23 05:05:33,2026-09-23 05:14:07,-5.9,0.41881379724741347,0.5811862027525865,0.4329004329004329,0.5951417004048584,3000,3739080986
galarneau|a|harris|l,2026-09-23 05:19:59,2026-09-23 05:05:33,2026-09-23 05:15:13,-4.8,0.23912654344817313,0.7608734565518268,0.2590673575129534,0.7797356828193832,1750,3739081209
chwalinska|m|oliynykova|o,2026-09-23 05:19:59,2026-09-23 05:05:33,2026-09-23 05:12:49,-7.2,0.7028992309968427,0.29710076900315724,0.715099715099715,0.30959752321981426,5000,3739080641
kotov|p|mochizuki|s,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 06:30:00,58.8,0.594335932273028,0.4056640677269721,0.613899613899614,0.425531914893617,1750,3739088543
ebster|a|herazo|m,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 07:00:00,88.8,0.13820585686976766,0.8617941431302322,0.16260162601626016,0.8830409356725146,450,3739088490
rosca|m|todoni|c,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 08:00:00,148.8,0.043311882727354284,0.9566881172726458,0.07593014426727411,0.9756631783889025,50,3739090386
rocha|f|schoen|p,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 11:00:00,328.8,0.23536911057957677,0.7646308894204232,0.26525198938992045,0.7920997920997921,350,3739088280
kukasian|a|mecarelli|m,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 07:00:00,88.8,0.19629590548064485,0.8037040945193552,0.23640661938534277,0.8384491114701131,50,3739089575
bojica|s|proietti|v,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 10:00:00,268.8,0.8676028001965549,0.13239719980344522,0.8923573735199138,0.16181229773462785,350,3739089399
breaz|a|djokic|a,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 07:00:00,88.8,0.9476095286027058,0.0523904713972944,0.9687597625741955,0.08658008658008658,50,3739088469
lu|j|yi|q,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 06:27:00,55.8,0.8820867176746966,0.11791328232530347,0.9024390243902439,0.14184397163120568,450,3739086487
henning|p|silva|j,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 11:00:00,328.8,0.8025655549710747,0.19743444502892532,0.8293515358361775,0.22727272727272727,350,3739089135
hu|j|kopriva|v,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 06:30:00,58.8,0.025943473821984173,0.9740565261780159,0.039603960396039604,0.9830881109419922,375,3739087127
dvalishvili|l|pawlikowska|z,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 06:30:00,58.8,0.02454589931845298,0.9754541006815471,0.03972983710766786,0.9849261380765751,450,3739088590
petrofsky|d|zgola|b,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 10:00:00,268.8,0.3207991592584404,0.6792008407415597,0.34965034965034963,0.7067448680351905,350,3739087250
kulbiej|n|popescu|a,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 10:00:00,268.8,0.7437618506459537,0.2562381493540465,0.7797356828193832,0.2958579881656805,50,3739089464
bilardo|f|colmegna|m,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 07:30:00,118.8,0.21091574421001896,0.789084255789981,0.23584905660377356,0.81203007518797,350,3739086339
cirstea|j|popa|g,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 08:00:00,148.8,0.08135614794581601,0.918643852054184,0.10362694300518134,0.9364675984752224,350,3739088820
jiang|z|wang|w,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 05:23:00,-8.2,0.8265381204259556,0.1734618795740443,0.8489425981873111,0.1984126984126984,450,3739090468
khoeblal|e|shvangiradze|a,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 07:00:00,88.8,0.940360630247499,0.05963936975250072,0.9630450849963046,0.09487666034155598,50,3739090086
derepasko|t|ferrari|f,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 07:00:00,88.8,0.6486023647226159,0.3513976352773842,0.6845425867507886,0.3891050583657587,50,3739089684
cucu|s|zhenikhova|s,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 08:00:00,148.8,0.1467029870373971,0.8532970129626029,0.17123287671232876,0.8748435544430538,350,3739090972
kravchenko|g|tabacco|g,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 11:00:00,328.8,0.4899959967967964,0.5100040032032037,0.5192307692307692,0.5391705069124424,350,3739088052
morais|d|poullain|l,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 11:00:00,328.8,0.22311342287203825,0.7768865771279617,0.2531645569620253,0.8043052837573386,350,3739088280
barbulescu|b|boyden|m,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 08:00:00,148.8,0.8946580146416413,0.10534198535835868,0.9143101970865467,0.1288659793814433,350,3739090386
cirotte|a|ezzedine|m,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 10:30:00,298.8,0.9265291091233915,0.07347089087660849,0.9464954521134296,0.10010010010010009,350,3739086369
kharchenko|a|sasnouskaya|t,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 10:30:00,298.8,0.052092815422359946,0.9479071845776401,0.0764525993883792,0.9648011263639563,350,3739089803
burcescu|m|craciun|g,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 10:00:00,268.8,0.5633852781106857,0.4366147218893143,0.6000000000000001,0.4739336492890995,50,3739089376
encheva|l|ivanova|i,2026-09-23 05:31:11,2026-09-23 05:30:24,2026-09-23 09:30:00,238.8,0.7130952910103218,0.28690470898967807,0.7409326424870467,0.3164556962025316,350,3739087323
dotsenko|e|medvedeva|m,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 09:30:00,228.3,0.9362761397576683,0.06372386024233162,0.9523128278493085,0.0846740050804403,350,3739092065
bidzinashvili|n|grippo|v,2026-09-23 05:41:44,2026-09-23 05:30:25,2026-09-23 08:30:00,168.3,0.1195145225357596,0.8804854774642404,0.1589825119236884,0.9111900532859679,50,3739091115
sziedat|f|valente|d,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 07:30:00,108.3,0.8438820648618477,0.15611793513815198,0.8657718120805369,0.18083182640144665,450,3739092154
amariei|i|janicijevic|s,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 09:30:00,228.3,0.44759153219289183,0.5524084678071083,0.4716981132075471,0.576271186440678,350,3739092065
fiorentini|a|fumagalli|f,2026-09-23 05:41:44,2026-09-23 05:30:25,2026-09-23 09:30:00,228.3,0.4169149570750702,0.5830850429249297,0.45454545454545453,0.6197718631178707,50,3739090952
paterno|g|yesypchuk|d,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 07:30:00,108.3,0.08242847865593567,0.9175715213440643,0.10482180293501049,0.935525467440361,450,3739092181
rosca|m|todoni|c,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 08:00:00,138.3,0.043564428449225104,0.956435571550775,0.07132667617689016,0.9736980536559705,100,3739092154
hansen|s|jamshidi|e,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 07:30:00,108.3,0.650939444563123,0.349060555436877,0.6742671009771988,0.373134328358209,450,3739091593
blaydes|b|domingos|d,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 08:30:00,168.3,0.8038558921689504,0.1961441078310497,0.8387096774193549,0.23640661938534277,50,3739091363
okutoyi|a|petkovic|a,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 07:30:00,108.3,0.6681659010658343,0.33183409893416543,0.691358024691358,0.35587188612099646,450,3739092154
kukasian|a|mecarelli|m,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 07:00:00,78.3,0.1964414809680561,0.8035585190319435,0.23148148148148145,0.8344370860927153,150,3739094267
elkady|j|smirnova|k,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 06:30:00,48.3,0.12715055660355817,0.8728494433964418,0.151285930408472,0.8936170212765957,450,3739094133
tiukaev|r|tkemaladze|z,2026-09-23 05:41:44,2026-09-23 05:30:25,2026-09-23 09:30:00,228.3,0.7024841059854312,0.29751589401456885,0.7389033942558746,0.3367003367003367,50,3739090972
breaz|a|djokic|a,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 07:00:00,78.3,0.9473228468275031,0.05267715317249681,0.9664991624790621,0.0819000819000819,100,3739092154
chikaraishi|y|itaya|r,2026-09-23 05:41:44,2026-09-23 05:30:25,2026-09-23 05:37:54,-3.8,0.38136960195911584,0.6186303980408843,0.40485829959514175,0.6415770609318996,450,3739090234
angeloni|l|klok|d,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 08:30:00,168.3,0.2993169602999832,0.7006830397000168,0.3333333333333333,0.732620320855615,100,3739094267
henning|p|silva|j,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 11:00:00,318.3,0.7872756281238168,0.2127243718761832,0.8144712430426716,0.24271844660194175,350,3739092208
babel|o|paganetti|v,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 07:30:00,108.3,0.575150105994818,0.42484989400518214,0.5983935742971888,0.4484304932735426,450,3739092154
bosio|g|ligniere|e,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 09:30:00,228.3,0.5741120804719662,0.42588791952803395,0.6062992125984252,0.4587155963302753,100,3739094267
boullay|o|newberry|l,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 09:30:00,228.3,0.9050974751199599,0.09490252488004014,0.9240121580547112,0.11792452830188678,350,3739092154
chen|c|colombo|a,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 08:30:00,168.3,0.2459454694465689,0.7540545305534312,0.2857142857142857,0.7899159663865546,50,3739094302
ferro|g|nosei|a,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 07:30:00,108.3,0.5931331571886299,0.4068668428113702,0.6168582375478928,0.43103448275862066,450,3739092181
bilardo|f|colmegna|m,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 07:30:00,108.3,0.21091574421001896,0.789084255789981,0.23584905660377356,0.81203007518797,450,3739092154
khoeblal|e|shvangiradze|a,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 07:00:00,78.3,0.9400794089266451,0.059920591073354935,0.9605833661805281,0.0900900900900901,150,3739094291
prizmic|d|sanchis|d,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 08:30:00,168.3,0.9282360741531934,0.07176392584680652,0.9451453647833242,0.09337068160597571,325,3739091541
dimic|m|villoslada|e,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 09:30:00,228.3,0.5535151614763931,0.44648483852360693,0.5850622406639003,0.47846889952153115,100,3739094291
sabbatini|m|valle|f,2026-09-23 05:41:44,2026-09-23 05:30:25,2026-09-23 08:30:00,168.3,0.5321840788372567,0.46781592116274323,0.5689655172413793,0.504950495049505,50,3739090823
basile|a|gschwendtner|j,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 08:30:00,168.3,0.4792218213035419,0.520778178696458,0.5121951219512195,0.5535714285714286,100,3739094267
lukas|t|meliss|v,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 07:30:00,108.3,0.7515504994001839,0.24844950059981605,0.7747747747747747,0.27322404371584696,450,3739091541
losaberidze|v|monzon|i,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 07:00:00,78.3,0.047659655924457534,0.9523403440755426,0.076103500761035,0.9704927707288284,100,3739094267
daniels|e|luciano|l,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 09:30:00,228.3,0.4285079258097285,0.5714920741902716,0.45248868778280543,0.5951417004048584,350,3739091541
burcescu|m|craciun|g,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 10:00:00,258.3,0.5630968313923191,0.43690316860768086,0.5951417004048584,0.4694835680751174,150,3739094267
rame|a|stankovic|a,2026-09-23 05:41:44,2026-09-23 05:41:44,2026-09-23 09:30:00,228.3,0.590705001295145,0.4092949987048551,0.613899613899614,0.4329004329004329,350,3739091980
encheva|l|ivanova|i,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 09:30:00,228.3,0.7124369913103329,0.28756300868966705,0.7361477572559366,0.3125,350,3739092357
shcherbinina|a|strakhova|v,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 19:30:00,828.3,0.7053835061645193,0.29461649383548066,0.7375328083989502,0.32894736842105265,150,3739092949
cerundolo|j|zhou|y,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-24 01:00:00,1158.3,0.6547207814056856,0.3452792185943144,0.6688741721854304,0.3597122302158273,3000,3739093421
makk|p|tessa|l,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 08:30:00,168.3,0.9120357104918392,0.08796428950816056,0.9393571861734386,0.12594458438287154,50,3739092395
ogunsakin|o|rathi|a,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 08:30:00,168.3,0.35885808153749255,0.6411419184625075,0.3968253968253968,0.6774193548387096,50,3739094044
bilardo|j|malige|m,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 10:30:00,288.3,0.40122282308850266,0.5987771769114975,0.43859649122807015,0.635036496350365,50,3739092931
hassani|y|ruggeri|s,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 09:30:00,228.3,0.22841081657517315,0.7715891834248269,0.2680965147453083,0.806949806949807,50,3739092587
anavatan|m|lumsden|e,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 10:30:00,288.3,0.2627004378121703,0.7372995621878297,0.3021148036253776,0.7732426303854876,50,3739092971
sibanda|m|verwerft|l,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 10:30:00,288.3,0.29236940221007063,0.7076305977899292,0.33112582781456956,0.7435897435897436,50,3739094009
corbinais|s|donnet|e,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 09:30:00,228.3,0.17674379498600612,0.8232562050139939,0.2169197396963124,0.8573466476462196,50,3739093823
makhlouf|m|robert|n,2026-09-23 05:41:44,2026-09-23 05:35:55,2026-09-23 09:30:00,228.3,0.3454459705315601,0.65455402946844,0.38314176245210724,0.6904024767801857,50,3739092508
goncalves|a|werner|a,2026-09-23 05:48:17,2026-09-23 05:45:30,2026-09-23 20:30:00,881.7,0.08525542073077931,0.9147445792692208,0.11778563015312131,0.938912645082468,150,3739098704
rosca|m|todoni|c,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 08:00:00,131.7,0.043811646355116286,0.9561883536448837,0.06693440428380187,0.9715666761444414,350,3739100344
kulbiej|n|popescu|a,2026-09-23 05:48:17,2026-09-23 05:48:17,2026-09-23 10:00:00,251.7,0.7430939142095802,0.2569060857904198,0.7706422018348623,0.28653295128939826,350,3739100086
